100.91743119266056, -2.842170943040401e-14
143.11926605504613, -0.89552238805976
170.64220183486282, -1.492537313432905
196.33027522935782, -2.388059701492608
225.68807339449546, -3.2835820895523113
262.38532110091745, -4.7761194029851595
299.0825688073395, -6.567164179104623
328.44036697247714, -8.059701492537442
350.4587155963303, -9.253731343283704
374.3119266055048, -10.746268656716524
396.3302752293579, -11.940298507462842
447.70642201834914, -15.223880597015096
469.7247706422023, -16.417910447761386
499.08256880734007, -18.805970149253966
524.7706422018355, -20.895522388059987
423.8532110091744, -13.43283582089569
555.9633027522937, -23.283582089552453
600.0000000000001, -27.164179104477796
629.3577981651378, -29.552238805970376
658.7155963302753, -32.53731343283607
688.0733944954129, -35.22388059701518
717.4311926605506, -37.91044776119429
735.7798165137615, -39.7014925373137
768.8073394495414, -42.68656716417934
783.4862385321103, -44.47761194029886
805.5045871559635, -46.26865671641826
820.1834862385322, -48.05970149253761
849.5412844036698, -51.04477611940331
886.2385321100919, -55.223880597015295
922.9357798165138, -58.80597014925405
941.284403669725, -61.194029850746574
970.6422018348626, -64.17910447761233
981.6513761467891, -65.37313432835862
992.6605504587158, -66.56716417910485
961.4678899082569, -62.98507462686604
122.93577981651379, -0.2985074626866151
111.92660550458709, -2.842170943040401e-14
133.9449541284405, -0.5970149253732018
154.12844036697277, -0.89552238805976
